"county_fips","Date","totamt_any_3day","totamt_er_3day","admit_any_3day","admit_er_3day","all_er_3day","mort_3day","age_group"
5141,"31May2011",50232315.9420701,14819249.1194767,4284.6774780713,1147.55807248643,5447.90405781918,34.9118032596575,"age65"
28161,"23Jan2000",43444040.9937269,11478937.8786668,2107.9764151707,573.788691016558,5873.82496041789,148.258203524289,"age65"
42089,"11Apr2012",32988399.9499039,8382922.16792318,2698.73435076561,612.300115325988,5427.37261490026,936.688506985158,"age65"
36043,"15Jul2011",26759370.0101741,10622492.996075,3838.04136883316,1611.45700210259,3311.35670217141,27.9372862765028,"age65"
56009,"20Jul2001",39155221.8986872,4422448.71085893,2678.78732347782,613.61228594632,3061.10141979797,8.78112654827871,"age65"
51760,"15Nov2010",22655772.6228574,12687933.7682501,3530.60820233561,2099.96911912747,3516.16373515498,20.2506077943221,"age65"
5069,"25Dec1999",22422687.7248544,11523469.1900753,2261.18783700174,2260.18783700174,5497.26118805571,68.6357572932099,"age65"
35005,"24Jan2008",23556215.0248501,16303954.216848,3991.77275137456,2016.65306310436,4768.82167910332,125.712477468599,"age65"
6091,"15Feb2002",54312419.2234335,9960948.69699194,3277.41945125904,891.452292859018,2419.98148016455,21.630429230491,"age65"
26161,"15Sep2004",17057682.9775254,20919909.0373174,4588.39276931041,650.202464969798,4500.79980459195,915.618687886194,"age65"
6023,"04Jul1999",14440642.1310109,27868545.7235469,3771.626854928,0,3879.05027964172,13.5521504817595,"age65"
21213,"27Sep2008",32224747.8743181,8360198.50582451,5240.71658006059,653.246010076684,3317.01515437631,1040.97432996786,"age65"
49035,"21Jun2013",21693904.6774299,24085177.5161326,4616.60936088228,851.112278350685,4414.65036700836,18.9211093933713,"age65"
16079,"21Jul2003",33258042.3392021,10644404.3736331,4152.00810049653,3083.46137534918,5403.88947683425,19.7717115701513,"age65"
51059,"26Apr2011",22312839.1189968,8131058.00909859,5208.77873055294,1079.46974245879,6199.46484463104,28.0488937940731,"age65"
45073,"14Jun2002",38560639.8683419,17641693.3307864,3876.39868118022,2212.89291001914,5413.45547676234,42.1937625919605,"age65"
12009,"12Jun2006",22527649.2943064,6218636.03943442,2969.36342157143,2968.36342157143,3694.64015200666,326.850137537829,"age65"
37191,"22Jan2002",43394395.9587462,25446310.0889932,3103.00964099971,343.99688989031,2748.54239476549,114.135548812884,"age65"
5141,"30Nov2009",43397123.1626754,13828274.4099231,4284.78373963266,1022.7742344937,5761.85089399605,37.6442403813331,"age65"
42111,"18Jan2007",41980681.0334712,15568551.5447824,3242.80741166361,1089.1850739477,5046.65275293314,25.0770092415969,"age65"
56029,"20Feb2008",82461368.6606661,25307469.1259591,2761.59607469027,913.043144915401,3243.63637803688,17.9110641865916,"age65"
18019,"31Jul2009",27750365.9506543,4380263.28078823,2705.31731575765,2484.24325987007,3804.80726954205,10.1011535000004,"age65"
26147,"29May2013",21718879.1528324,35982776.3936659,1932.91429584979,945.675852593962,3268.45023349081,126.902460861436,"age65"
28081,"02Jul2000",42402336.3769928,25132081.3435369,1772.33790292323,1166.06082377053,3533.50999803869,91.0648227749903,"age65"
17117,"09Sep2012",83193912.6855486,4046205.65218425,2624.41010646282,2623.41010646282,5830.78212778769,691.106712730081,"age65"
40033,"06Dec2004",23190072.7331248,8841066.03328748,2917.65440692133,1409.0510000528,5080.42576557858,18.9325827716047,"age65"
27111,"04Aug2000",60081122.1683708,5271301.94748668,1922.76791384675,1522.73187720365,4277.71070436413,200.472963317577,"age65"
41017,"11May2012",25811018.7332801,7836842.47033368,3147.16878262248,954.287062493018,4271.07359882895,659.340422773924,"age65"
13095,"09Feb2009",35931316.4469853,17054109.0898894,2704.64273974207,2703.64273974207,4449.27377500879,40.3248372475741,"age65"
31111,"06Nov2013",56078559.794223,5929294.44847874,4302.27555188352,2327.63188835623,2328.63188835623,5.01735586557591,"age65"
42011,"15Nov2002",29207505.6896447,19335518.779738,5445.21846478402,2042.71948792829,3369.71040306458,19.6179330670832,"age65"
49037,"09Nov2006",23331779.9260178,29810283.9963256,2944.13862048246,2590.45474803397,6009.77359538088,431.911897409796,"age65"
6019,"26Oct2004",24417707.8652749,9619889.64639022,3610.26043567635,1421.59362822673,2932.91712138782,111.140120798467,"age65"
6101,"02May2001",60147914.866271,39176004.2528761,3683.58594185741,1479.09880004446,3535.50105122031,33.7220490898101,"age65"
18071,"21Mar2006",11455515.5558224,16885727.1435768,2260.02285378148,789.551935766465,4546.95111063557,157.392934109033,"age65"
45075,"01Oct2007",10461481.1797065,8183024.16195168,5123.54619745504,2177.57716635508,4344.05017948241,21.5480614973024,"age65"
55117,"29Sep2005",21800620.8645544,9286552.8861643,2910.19242896999,2614.44007052474,5032.16027074274,94.1419775061353,"age65"
27007,"05Aug2006",31505815.3116437,16197449.6595037,5305.84021641117,2239.11060226128,4573.07314412385,125.745390273076,"age65"
40071,"26May2004",36981717.5392381,31283804.2772248,3961.7325059929,1561.11840876842,4218.23212701071,23.1364451973396,"age65"
47073,"22Oct2003",24093069.4067457,14313834.2292942,4072.39911872887,2868.95262260819,3291.27525008166,83.5848400055097,"age65"
22071,"23Apr2007",28917982.2586796,7389571.32094969,3051.63421740159,553.088902081775,3409.46212460616,64.0223191554544,"age65"
39175,"14Sep2007",18428885.381501,3123015.35423299,3563.81133102975,973.806399259224,3242.29854711378,61.0599769692105,"age65"
47093,"17Mar2002",32135672.407945,7790527.51192696,4138.31759574043,1676.19322725993,5050.06831019719,3.95588107337706,"age65"
45037,"30May2000",30104319.4309501,23757208.2317345,2983.51584620708,2542.39062972278,3989.89390040751,37.7541941127402,"age65"
19103,"07Jan2004",19470740.3781911,12924669.991358,1698.03690106575,826.980392124214,4246.29840797083,51.0327805017849,"age65"
24023,"19Jul2001",54325575.6015632,40613360.2910668,4361.91111425458,3281.25065796732,6390.21266900565,115.839706324378,"age65"
26055,"16Jul2008",23755569.3682155,14856450.6281575,4523.56837458427,2249.67842040655,2250.67842040655,67.8570575296949,"age65"
22075,"22May2013",27047280.3435679,21450011.6514269,6178.33416158508,2101.21283848842,4133.79600568191,21.6070304233306,"age65"
18067,"01Jul2007",23594222.2193631,16700294.4670952,2473.58199109023,1912.16511480839,5285.84939999074,65.113313355598,"age65"
40135,"30Nov2001",34639392.408049,8046577.76567649,5715.48564389086,1315.08404155164,2595.52314749895,17.5256114437868,"age65"
22071,"02Dec2001",24026953.0294861,17292958.2951533,2255.95412064223,1075.1539106202,1753.42369112872,96.5966011077885,"age65"
48485,"11Mar2013",13825783.4556946,6498158.93014291,2790.53450591167,2745.36719031665,4711.29143243508,211.136284406053,"age65"
22103,"03Mar2009",37240582.6353126,29366468.7514569,2119.66604829794,2118.66604829794,5034.11654508759,6.68317038325135,"age65"
31079,"28Aug2005",36810450.8825269,13151665.7166178,4543.63065636504,655.495461361628,2608.775391848,19.0263006535098,"age65"
54069,"12Apr2011",35158597.6309217,7857334.085689,3377.26491982122,2476.45406690419,6702.46991591033,68.6371794297696,"age65"
49035,"29Oct2008",37417809.8295854,5382143.70122853,2285.91759859175,1300.05556696528,4744.22857416683,72.8430891640725,"age65"
25027,"30Jan1999",21799185.859356,9745504.84042198,3269.96784790245,3268.96784790245,5157.57006119371,54.7704913102738,"age65"
26007,"07Feb2009",30732144.4976956,11428063.0888429,4011.02366136417,1894.10539373975,2734.62063652236,970.452675408034,"age65"
18177,"21Jun2001",27069254.2042623,16665864.2646417,3057.34313998931,400.892955949882,6362.37977522373,93.0564626317902,"age65"
29207,"15Nov2000",38182688.6171998,7303886.68205076,3705.90794041061,1436.6569889498,2653.25700386423,7.92229914559929,"age65"
47001,"12Aug2011",23774604.8124674,25032326.042105,2696.30695133243,1747.80344112737,4739.96949048845,79.9108247700334,"age65"
6091,"10Nov2011",25567736.1020589,3006600.01442877,5161.9477350779,945.232654187872,2766.82281045836,27.6561676294319,"age65"
40019,"09Oct2005",50133234.4683477,8368127.55548878,1863.10644473993,1495.19890941795,3695.45194791127,8.66714691500687,"age65"
51510,"20May2013",22377391.7577876,20997696.8173506,3872.28955600057,1193.82473231906,6141.57479106557,13.1088381098497,"age65"
39009,"11Mar2004",26045171.0576011,9365724.30277489,3130.82367368223,1633.70679038344,4039.41441574451,72.5737227734907,"age65"
36103,"31Oct2006",45935677.320115,27239570.2068548,4839.06967261007,2229.65252108389,3859.20005859545,34.1142093116584,"age65"
49035,"21Nov2010",14233693.538763,7153270.50860832,3293.83702494479,2156.05762394087,2456.64316840464,362.170373910562,"age65"
48149,"19Apr2010",39465654.8437766,14216127.3833256,2744.75636559373,1059.08210267866,5440.69004719014,632.151560339144,"age65"
39053,"09Dec2000",70599603.4820343,15846544.792936,3906.6434361216,1909.34606641057,5029.33163631402,82.6024588289209,"age65"
39063,"28Oct2004",28126848.227659,18224062.0852794,3677.56556382166,1503.89524221452,5531.12867215346,52.061310333497,"age65"
48027,"26Jul2001",45997953.370821,15067837.1056459,5535.78577339483,1886.21968655469,4167.23467475488,4.82696337908119,"age65"
37113,"21Apr2006",27086572.0349122,7392555.440693,3186.26252359149,1355.02017911264,1356.02017911264,33.7733574518196,"age65"
9013,"27Apr2010",31471259.4867321,11830730.822093,3962.66182676805,490.523668027143,3400.89581520554,320.592431136684,"age65"
12085,"23Feb2005",37876404.7402597,15775184.6043507,4974.62238277566,939.449511618712,3820.36381587312,77.4658011639943,"age65"
8059,"07Jul2006",37080845.6428535,13139068.4786505,3875.49747642227,134.38558693077,2851.46740961504,168.818718136051,"age65"
41061,"17Dec2003",23868005.2388372,17457890.6022493,3322.95753290879,753.039525446066,2928.54558025849,8.48143867284186,"age65"
49005,"19Dec2006",39556903.3738197,8440552.10866034,2061.31489988402,896.621233990236,3975.433237041,403.976758388017,"age65"
46127,"30Oct2008",19359738.9987949,25680591.4037237,6649.62441534824,1990.17956936181,3736.66285208685,48.8784619125051,"age65"
4025,"15Mar1999",26472073.9843863,11006933.1173564,4527.62728718117,1380.15542661961,4054.63350987646,77.0672758685926,"age65"
36061,"14Sep2006",49492082.3483422,12912436.0330684,4626.85879038946,947.598234834432,4798.63858818966,30.7934343204192,"age65"
31079,"15Feb2012",22102534.7580542,13480598.6563566,2471.19942271395,623.752047581965,3864.70976723422,70.2779918289655,"age65"
6055,"06Sep2012",71613785.7428938,15440564.3351722,2901.37446946545,2325.21116902688,3274.82524216802,13.3005588343411,"age65"
48323,"24Sep2013",41642436.7735045,18987207.8432847,2054.49958693821,2053.49958693821,2691.6475891405,85.0696396781372,"age65"
16001,"27Nov2011",25817630.0067477,20385950.2483825,3668.81596334605,1761.29794442752,3272.03858235639,78.9177122742302,"age65"
28027,"06Jun2009",30601013.1141499,7613041.43559749,2864.65972622466,1257.79056323671,5390.82848527084,668.708444025665,"age65"
28149,"03Sep2013",31421036.4852129,13599362.6330017,2208.19910907457,2207.19910907457,2229.10741187365,76.8793995804447,"age65"
27005,"12Jan2013",26941052.6710313,10619158.2511627,3448.92030583964,1443.15652702979,5418.35019436164,4.59365163620366,"age65"
48067,"25Mar1999",31734671.3088982,16686856.5648085,2298.75200316088,1121.50968515386,4251.86484897103,26.6888667070835,"age65"
37011,"07Feb2012",31866921.4708173,10557724.3018841,2113.69327963781,852.671339847494,4362.45309283476,295.859276784408,"age65"
21095,"15Jan2005",24537189.8361153,12676925.3775768,4222.20061022891,1494.41399274164,5052.04661243337,32.8025319685827,"age65"
47105,"05Dec2006",19001551.9035084,6382418.55120043,2003.61502931107,2002.61502931107,2822.17752517554,135.795957020636,"age65"
22071,"02May2000",18805522.7993889,17354304.5134937,5090.1008604237,1270.79456081978,3906.01195361934,8.47619580790704,"age65"
37037,"03Mar1999",24976833.2354485,10233216.630791,4101.39075689423,1363.98027647843,4227.02514531999,361.918394059833,"age65"
20133,"06Jun2011",22770550.1103725,29781523.9339157,3088.99998980131,592.66016339728,3165.80716689873,21.794167373285,"age65"
27103,"06Jan2012",48783821.9015026,5200474.70458127,4006.8395298728,2128.60227532705,2338.64290464222,149.151908705639,"age65"
54011,"09Jan2012",27799983.1872352,4813159.40382265,2510.99519942997,1546.11437271916,3106.72708971022,21.6259039235332,"age65"
21125,"27Feb2011",72814040.3944501,9409212.44842556,3867.65582525244,1900.07003003136,3122.3832739908,33.0995242329241,"age65"
55073,"14Nov2006",46008170.6787481,12158523.8711305,3977.63546338662,930.225238052649,2891.05820676859,130.250066703799,"age65"
5019,"18Mar2010",62275536.1989821,7190135.22806951,2643.78647759445,2642.78647759445,4043.98558810689,119.504098177258,"age65"
54107,"18May2009",23059227.3005166,14259489.5518703,1296.24203531154,1295.24203531154,6171.58409433539,254.804882693703,"age65"
28067,"15Mar2012",34650978.1497114,26731740.8295816,3832.04907763579,2136.02191735082,3490.01809092826,48.0385699555905,"age65"
27037,"13Feb2010",19344566.8424595,5955379.07336294,1994.64400124118,1549.76625458727,4277.79568973509,43.0924120204202,"age65"
1117,"07Sep2003",29808892.7802964,11770339.4220719,2604.32362570859,2603.32362570859,5255.08936918186,27.0499112448974,"age65"
44009,"28Feb2010",18465500.4489879,8940738.31816102,3771.54969610501,1873.45023546323,4072.33364397891,151.064164254927,"age65"
55111,"24Feb2009",36408179.7886692,15775439.540757,4451.22272421767,0,3669.9345839547,381.884606346194,"age65"
18029,"22Apr2013",12859676.4592225,16598960.1017872,3132.60700668438,1073.78523852147,6316.29057392673,70.2993267073888,"age65"
16009,"16Jun2000",39450855.1736437,9593582.07725614,3701.01428335054,1483.70723948097,2718.11338248091,58.4709259936008,"age65"
13055,"07Nov2002",22625494.6691969,8033596.2430709,3601.56172910703,1170.54985754531,2844.32464546102,35.4084140732793,"age65"
18129,"03Jan2007",30478400.8255902,16477297.1149842,4250.3030833029,1086.6886349941,4563.73408361495,56.8302586610817,"age65"
8051,"13Aug2001",24915294.0207714,19519358.7617253,2428.38131639449,357.180095645894,4359.67539369398,32.4100525977489,"age65"
19139,"04Sep2001",58490723.5638846,8696528.57649469,2321.17186662721,1167.29003711757,4188.15420272196,18.1877639545644,"age65"
26165,"13Sep2010",13020217.8142101,10141521.5705137,4282.19351205768,3842.00789504503,3843.00789504503,434.101375561803,"age65"
5115,"12Dec2000",26557981.3459902,8093863.93903414,3402.79459996556,3401.79459996556,3454.51499372462,308.758159742934,"age65"
35061,"08Sep2010",17286106.7876333,18289262.8813421,4803.27977337844,279.544709825167,4176.08773913498,55.1762607957741,"age65"
11001,"13Nov2004",38176066.3866251,17537571.8530507,3909.60041475816,1498.5538632459,4037.77159792386,17.4430212833896,"age65"
55021,"04Jan2009",22754840.6876238,14652329.8990299,2022.84419094464,1718.89287577151,5338.73278800708,9.78217446071649,"age65"
23023,"15Dec2010",39104603.4383758,11494274.960664,2511.58527440016,2510.58527440016,2511.58527440016,25.8096282534468,"age65"
53073,"17Feb2005",38501333.5961766,32954007.6890456,2429.06361199247,1370.28774519289,5334.54063818352,228.585430498533,"age65"
22017,"09Aug2000",21663675.3674485,20830882.51531,3136.03126266562,2509.57436884687,4673.28154199086,15.7688406514268,"age65"
21059,"20Feb2011",28929502.5678114,9244380.10301959,2215.99155229473,1580.78908811817,2658.02986584172,19.6320177273083,"age65"
5143,"05Aug2007",32564281.3699642,10475071.823774,3843.18378426741,2296.95349130087,3291.4658487239,166.245260705761,"age65"
47105,"30Dec2011",10039524.3581526,9546304.49006505,2711.85568108203,2328.93774152709,3353.98434662821,89.4595708168153,"age65"
31079,"27May2003",65239152.4842093,11320221.2607048,3248.65026249461,484.463461731255,4826.86599177431,222.604737209608,"age65"
49007,"23Dec2003",18238983.0296607,18104122.3380801,2078.18600829032,1420.85371228723,7580.02189065131,53.8373668722799,"age65"
37067,"01Nov2008",34610414.6558649,15481681.8072403,2729.13906975329,1370.05258926119,3026.82807625995,21.9811747047006,"age65"
45075,"29Oct2012",24893028.3438796,13236173.3483984,2103.99150899126,432.445141332946,4674.77850657135,281.008345964113,"age65"
37037,"26Jan2002",17250356.4653936,7513176.67423955,3213.89155062349,1288.70532533338,2618.95902478865,52.8473550027915,"age65"
18183,"24Sep2004",40461828.3122192,24831026.1225506,4882.64695851215,2272.39777472417,2995.63198874738,446.336416485277,"age65"
37051,"09Feb2001",36092686.7414806,13232456.3340126,4734.19437093881,507.461719823478,3477.16315914548,38.1013858010629,"age65"
30031,"27Oct2006",37439295.765295,29973573.8230917,3549.49442562643,338.93553727562,2763.06821204711,62.98247668241,"age65"
19197,"30May2001",31727225.2638632,7342275.35787925,3127.93848494426,1361.20603968398,1820.42203876209,21.3381122903123,"age65"
51153,"04Sep2005",16271350.4309645,11885735.009522,3073.58012099146,3072.58012099146,3918.38854812546,123.394576891866,"age65"
19017,"26Feb2003",22501014.3014537,4533236.61825581,1878.25180454678,1877.25180454678,2224.51407139143,80.1644438142167,"age65"
38055,"04Sep2006",21635045.5488511,12577272.4876755,1620.79600366064,909.655622948946,4786.74470259388,15.224821867267,"age65"
37069,"17Sep2011",22644211.5155235,14176696.5558944,1507.52605008822,1506.52605008822,5774.79929816918,124.906645166192,"age65"
55021,"31Aug2000",23525560.2851579,9158592.75408253,4015.83718430069,890.866705022283,3441.72220121337,87.0305735503061,"age65"
45007,"17Sep2007",53161667.6604756,11596859.4509132,1520.36402203526,1519.36402203526,3258.30625130933,34.7615399365613,"age65"
48039,"12Dec2012",42967693.1080422,16280843.7997989,3895.11660271805,1244.32030469094,2747.16762052303,110.389232803762,"age65"
48349,"28Oct2007",57943839.5088921,24923553.123485,3027.44311790215,3026.44311790215,3408.69030225359,224.255202251182,"age65"
51810,"17May2001",13041556.0813471,21455082.2720704,3512.05135643756,1699.84684763948,2275.89300222562,14.4377186364309,"age65"
25003,"20Oct2008",13230714.7682216,5685847.72617689,2055.19816909634,1637.88133608778,4329.06817322028,12.7513154065765,"age65"
13247,"30Oct2013",15523253.0617147,15119902.4931681,3507.98649669148,2125.62122449111,5165.10231834012,66.4004274894377,"age65"
54003,"10May2009",33423882.3697981,7908663.39798775,4799.50025749529,563.189111890735,2807.60268918249,11.1756339236669,"age65"
29165,"31Oct2012",18547522.7082255,12390563.4328277,2475.311520513,2474.311520513,3725.4057626666,17.2413833288245,"age65"
16085,"15Aug2000",23891574.4690274,11066204.7196497,3686.64402701227,1412.56173039026,5785.42612964737,6.22229757594744,"age65"
55127,"20Oct2011",25183384.6464801,13764484.191759,3440.8016453804,1498.42082405689,2794.60786285929,41.0752654772068,"age65"
51139,"08Feb2005",44086415.9987492,8581298.47604129,3668.92076071617,1834.83178046725,3126.49336789226,97.0310591687826,"age65"
39143,"21Apr2006",43596858.3520791,23474667.962772,2911.34702753987,2117.30233650052,3282.28285890573,55.4132695001319,"age65"
25005,"27Jun2002",36462934.5915658,17341562.1380674,4432.7400760553,1241.42117947965,3173.27150421324,24.0460624561756,"age65"
28049,"03Aug2007",14540522.3271368,8273806.26291612,1776.33775870157,934.458927900505,3460.4016290863,694.255560766339,"age65"
36089,"13Nov2006",20356128.6127889,14039680.9890013,3807.72775958159,1938.52656418556,3721.03644083514,77.200416160451,"age65"
33015,"12Jan2008",21530106.3749725,7162021.81788213,2031.83793305981,2030.83793305981,4595.55910017434,62.5439254318034,"age65"
32510,"26Jan2003",15811665.6445322,14994982.0818166,4243.7569285513,295.32534823596,5418.20943257333,122.541364150884,"age65"
4012,"10Nov2006",34366233.3019046,6198504.68295508,1809.74018326793,1808.74018326793,4666.75411050264,73.34874901438,"age65"
37069,"28Mar2009",15515067.6537564,6471185.09688958,2391.74676075083,2390.74676075083,4914.32768110803,5.16854058231961,"age65"
39057,"06Nov2004",46779480.7513521,14295406.6497358,3628.48082826785,3627.48082826785,3939.00758436797,59.9405624868629,"age65"
21117,"19Apr1999",63116159.3170302,6173441.55675683,4679.9290123263,2002.42852722492,2363.452494944,65.8680455160325,"age65"
39007,"11Jul2012",42540422.6763162,8117972.03026373,2474.05821969876,2242.307214322,4784.29472126545,121.816811872363,"age65"
41037,"15May2004",30358910.142917,6119725.79505345,3430.04284070394,1557.97149383854,3485.32033508339,55.4177879451963,"age65"
55093,"11Jun2005",65223380.9798967,10136269.9086853,2256.33737721521,2255.33737721521,3935.79405294553,76.2975193606815,"age65"
42133,"17May2012",66765321.0175655,8270400.52949273,3628.85283253644,2580.00073113056,3004.39232667846,33.2802574475764,"age65"
47011,"28Jun2008",11553342.8415855,7963978.74933671,2061.84407546527,2060.84407546527,3485.28283216893,20.8076213048614,"age65"
5069,"29Aug2005",40248289.5911402,17669752.7277389,4198.40613415943,2406.63357807874,2812.89383972076,138.909147701061,"age65"
49035,"29Mar2012",32753790.4134558,26401399.1977662,1932.68794434188,1446.92329738648,4550.7726651285,40.2774452747944,"age65"
36065,"13Mar2011",19113684.3578208,6354110.99372983,2491.2911846679,2490.2911846679,4512.82915561214,33.1122369508031,"age65"
30027,"29May2007",57568776.1976296,3280487.07780391,4188.38947711934,1760.93572474138,2756.58675126138,16.3487707495338,"age65"
55105,"20Nov2000",19949164.002421,10944674.8489717,2163.10037986911,2162.10037986911,2163.10037986911,16.6117494241204,"age65"
53015,"08Jan2006",24376057.7980828,23965789.797494,4771.32551813256,848.568449413947,4650.43092351967,78.5655440351328,"age65"
19111,"04Nov2012",41254545.8025228,19051115.8981547,1685.2215744379,951.934613985853,952.934613985853,31.7490605960518,"age65"
27133,"22Mar1999",24409425.516285,7138518.49561543,3005.91586155966,922.344972216167,3618.61728046521,193.159154934462,"age65"
42111,"23Oct2008",28154737.6664556,3283893.64751668,2849.43982204652,1861.48799817088,4656.97339899574,174.858956850483,"age65"
37121,"23Dec2000",41979159.678203,10513485.7670877,3012.00956184129,1382.82005227803,4598.48844971973,38.8835034154353,"age65"
34019,"06Oct2012",37827447.4736774,20350392.5644116,3536.70265809255,2178.70769652946,4396.66027419826,55.1419334097014,"age65"
47043,"07Dec2011",13699399.0421957,12714970.7618171,3333.02077026657,876.423444461064,4848.16824687156,12.5389818896649,"age65"
47173,"25Dec2002",17526689.0401389,6005722.92046534,2637.97200831654,986.499364553331,2661.05340298784,353.330583611314,"age65"
22033,"04Feb2010",32635476.4638771,12471633.9077273,1849.06558545769,1099.19566577612,2992.77040227976,225.66089233392,"age65"
32007,"25Mar2011",39775425.2730602,12024871.6609914,2230.38448219689,2229.38448219689,2425.72536691316,63.3447629892645,"age65"
37099,"06Jun2013",48825689.2717031,16079184.1463332,4583.53317768433,1552.16924789527,5377.29315072906,127.045144246711,"age65"
12009,"06Jul2012",30680463.3904054,9701083.24660211,901.383237116199,900.383237116199,5571.12792297145,93.5208095192133,"age65"
37135,"22Nov2006",17149709.4984988,10509164.3086625,2428.82212902206,1496.91097870702,5421.60328545056,476.122001150913,"age70"
47059,"18Aug2012",54701502.5270652,6086659.82511402,3479.33109003001,2281.44095843443,4712.52426830005,22.7551288366324,"age70"
6015,"25Mar2003",71270903.6736451,3858215.56995862,3634.03336351873,2286.80129238097,2992.3366088221,382.377831624337,"age70"
16057,"30Jun2002",33387884.094403,43213463.6986748,1749.52580426578,1748.52580426578,3454.01790331475,30.6202569246308,"age70"
16039,"07Mar2000",33607017.469178,10091882.2230528,3025.42581548216,868.974368961081,4662.05814460136,204.238868347469,"age70"
48361,"10Dec2002",34608876.8976255,17815746.1049705,2700.12053941226,2146.25965512318,3668.18597674787,50.2887657042866,"age70"
37071,"23Apr2009",31400138.9329292,13926717.8134357,3622.35521278953,1660.7459417612,4222.09970545106,83.9042906941881,"age70"
36083,"12Feb2009",26926719.1321463,9505261.47515939,2414.04979661761,2413.04979661761,3730.94888541855,23.0795264611458,"age70"
24510,"16Apr2001",30109442.7600828,15482460.6576104,2714.21795880777,1578.35610968721,3296.24994088808,35.722766775259,"age70"
32003,"14May2005",45102913.2103906,8824498.19122872,3925.29793843236,1268.92088940998,5013.08857921598,41.0184778199831,"age70"
25023,"15Dec2012",30227585.9491973,14831001.9727177,3102.36481692198,983.301150741608,4569.40030976568,72.1222018377978,"age70"
53075,"01Jan2007",15269137.7140174,6680719.4259168,3340.32759583535,1359.29350414767,3153.9881454978,20.0065020807604,"age70"
19139,"28Dec2005",69943136.3942969,15322378.4936959,3703.81902867307,1652.43036901725,4745.24952494759,326.056450827869,"age70"
37003,"26Jul2003",50747543.8300713,6548889.21555409,3930.89773031793,1811.45729908889,4688.99583608192,732.400037910819,"age70"
26125,"06Mar2008",24227979.6871517,4236626.70577212,4069.68644017797,1786.00041484116,4047.97121037069,68.7049770913905,"age70"
27003,"21Jul2004",27103215.0453669,23514347.5178118,1337.85263060571,0,4964.70844896188,27.7213826211657,"age70"
18051,"16Nov2008",24278990.8920026,11043031.8308081,2404.84196147415,1664.29155064483,3798.36794896458,14.1973652753236,"age70"
13153,"13Aug2005",82436064.0498292,7939948.17845191,4051.08348818604,1854.0826432922,4347.21859245453,161.074974654977,"age70"
18005,"10Apr2011",32524957.6065818,13940086.2412681,4012.59589647368,1794.83374234245,5050.69377447714,8.31543604313617,"age70"
21145,"22Jan2000",39633898.6433918,7977784.57075658,3330.71066302734,3169.8145826267,5021.71607520728,57.2977573125134,"age70"
21089,"23May2005",28988744.7882831,13898652.2090114,3780.83331772595,2269.76942179266,5898.92476534271,282.634097697811,"age70"
39063,"11Apr2009",38146925.1361137,9192069.8538011,4691.88724255895,2741.33554358813,6047.61393128769,108.941027343882,"age70"
55017,"16Jan2013",65846102.5060332,17647672.8262529,4034.68433249973,2033.29057312331,2983.83926650582,197.196182367879,"age70"
36053,"29Jul2012",28528132.1664118,5879769.31019473,1534.53374698061,1113.90052951337,5053.58737679263,147.228267481719,"age70"
6059,"13Jun2011",28614998.3077364,5929592.40639031,4546.70553381313,391.507383190447,4116.30381117612,21.7885538978208,"age70"
31153,"17Sep2003",25749639.1178336,4745281.29636844,2754.85014158431,1156.92659646191,2978.61312307349,211.250690733988,"age70"
53045,"21Apr2004",19223303.853488,21764570.8656279,2335.3007248211,1578.44308593386,5858.13067242432,544.211885146808,"age70"
28003,"27Aug2006",30509216.004204,20092952.4291732,1895.26197431917,1020.03407337748,4729.11875342615,227.850416282858,"age70"
27111,"25Sep2005",34014866.1393276,20516777.2646395,1183.83292649071,1138.99516749389,3595.68510346919,27.2094528690298,"age70"
30085,"25Feb2003",32175277.2275466,17589475.7106196,2729.23420547575,1507.17074563682,4031.82938130932,25.9479445411172,"age70"
51139,"22Jul2007",45975057.4719481,22645996.3174958,3324.97687471248,1557.9875148351,4910.34770813881,103.950559750707,"age70"
21229,"23Oct2000",29134724.4854907,12167669.4835004,2346.1568455533,1307.03611733494,4146.23222035373,255.60989587337,"age70"
8035,"30Oct2004",27097268.0554416,8030228.86378448,4726.20449705709,922.072835963953,4017.83081954122,126.310459860603,"age70"
27017,"04Jun2004",28601250.5234183,13974155.3298541,3730.64502341986,788.704659226429,4263.89020625252,142.918137018919,"age70"
55101,"08Sep2006",53429095.2102037,12220749.4601254,4997.67006817809,2465.85863841379,3904.02909016525,25.0938967124471,"age70"
33007,"25Jul2005",54304770.0092703,20338074.5237188,4580.31911328344,514.75986650998,4238.86357904629,141.034007178654,"age70"
26157,"31Dec2001",57607509.1381968,13533926.6659468,3193.11221852705,143.278037482832,2544.17415592159,340.935181838952,"age70"
4015,"10Jul2012",35237523.0328069,11040382.1746969,1511.56358718798,1433.47292735404,5311.44025177194,31.619806965792,"age70"
42081,"16Nov2002",30450608.6298387,6033933.12199027,4175.51438759007,1683.17909890925,1858.55851760248,18.1064871036861,"age70"
29003,"10Dec2000",27237813.950166,6821059.86508799,4280.76250131581,3410.32523760427,5890.20949154818,169.055042064152,"age70"
17097,"08Nov2009",42410393.8309437,12877554.2606339,3785.15125188304,1288.45179818034,3172.54119843616,887.196791252823,"age70"
12086,"06May2009",49109315.9779378,12837748.987251,5273.33484140347,1195.41613509039,4133.67304885807,270.665716595651,"age70"
